ID,Vulnerability,Package,Version Range,Platform,Date,score,CWE,CVE,published,disclosed,credit
SNYK-JS-MELICHATCHATLIBRARY-13512458,Malicious Package,melichat-chat-library,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,10 Oct 2025,Unknown
SNYK-JS-CXHUBINTERACTIONUILIB-13512457,Malicious Package,cx-hub-interaction-ui-lib,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,10 Oct 2025,Unknown
SNYK-JS-NODEMELITKCONFIG-13512456,Malicious Package,node-melitk-config,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,10 Oct 2025,Unknown
SNYK-JS-CXCONTACTHUBLIB-13512455,Malicious Package,cx-contact-hub-lib,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,10 Oct 2025,Unknown
SNYK-JS-INTERNALCHECKOUTBRICKS-13512454,Malicious Package,internal-checkout-bricks,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,10 Oct 2025,Unknown
SNYK-JS-FRONTENDMETRICSCOLLECTORSDK-13512453,Malicious Package,frontend-metrics-collector-sdk,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,10 Oct 2025,Unknown
SNYK-JS-ANDESREACTFLOATER-13512452,Malicious Package,andes-react-floater,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,10 Oct 2025,Unknown
SNYK-JS-NODELOGEX-13512451,Malicious Package,nodelogex,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,10 Oct 2025,Unknown
SNYK-JS-MAD100228-13512450,Malicious Package,mad-1.0.0.2.2.8.,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-PMCRYPTOV6CANARY-13512449,Malicious Package,pmcrypto-v6-canary,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-MAD129228-13512448,Malicious Package,mad-1.2.9.2.2.8,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-COMMONDATALAYERFRAMEWORK-13512447,Malicious Package,commondatalayer-framework,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-PHOENIXEXPERIENCE-13512446,Malicious Package,phoenix-experience,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-REACTOUTCOMEERRORALERT-13512445,Malicious Package,react-outcome-error-alert,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-MAD240228-13512444,Malicious Package,mad-2.4.0.2.2.8,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-MAD141228-13512443,Malicious Package,mad-1.4.1.2.2.8,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-MAD200228-13512442,Malicious Package,mad-2.0.0.2.2.8.,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-BIRDCLEANSKYREQUEST-13512441,Malicious Package,bird-clean-sky-request,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-MAD401228-13512440,Malicious Package,mad-4.0.1.2.2.8.,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-MAD301228-13512439,Malicious Package,mad-3.0.1.2.2.8.,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-MAD202228-13512438,Malicious Package,mad-2.0.2.2.2.8.,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-PHOENIXPRIVACY-13512437,Malicious Package,phoenix-privacy,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-PHOENIXUPPERFUNNEL-13512436,Malicious Package,phoenix-upper-funnel,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-MAD1011228-13512435,Malicious Package,mad-10.1.1.2.2.8,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-ORBITALLEDGER-13512434,Malicious Package,orbital-ledger,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-MAD142228-13512433,Malicious Package,mad-1.4.2.2.2.8,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-REDIRECTB9FV9E-13512432,Malicious Package,redirect-b9fv9e,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-PHOENIXANALYTICS-13512431,Malicious Package,phoenix-analytics,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-MAD241228-13512430,Malicious Package,mad-2.4.1.2.2.8,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-VITECONFIGSVIEWER-13512429,Malicious Package,vite-configs-viewer,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-MAD140228-13512428,Malicious Package,mad-1.4.0.2.2.8,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-MAD1021228-13512427,Malicious Package,mad-10.2.1.2.2.8,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-KPIMEDIAMETRICS-13512426,Malicious Package,kpi-media-metrics,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-RCPHOENIXTPPUPPERFUNNEL-13512425,Malicious Package,rc-phoenix-tpp-upper-funnel,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-PHOENIXPLATFORM-13512424,Malicious Package,phoenix-platform,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-VITENEXTLOGGERS-13512423,Malicious Package,vite-next-loggers,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-NODEMONPKG-13512422,Malicious Package,nodemon-pkg,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-MAD201228-13512421,Malicious Package,mad-2.0.1.2.2.8.,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-MAD300228-13512420,Malicious Package,mad-3.0.0.2.2.8.,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-MAD500228-13512419,Malicious Package,mad-5.0.0.2.2.8.,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-MAD302228-13512418,Malicious Package,mad-3.0.2.2.2.8.,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-MAD400228-13512417,Malicious Package,mad-4.0.0.2.2.8.,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-CHAIUTILS-13512416,Malicious Package,chai-utils,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-RSIARQUITECTURARSICONFIGURATIONMODULE-13512415,Malicious Package,@rsi-arquitectura/rsi-configuration-module,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-REACTCOPACK-13512414,Malicious Package,react-copack,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-DAWIDINSECURENPM-13512413,Malicious Package,dawid-insecure-npm,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-JSNOTIFIERS-13512412,Malicious Package,js-notifiers,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-WEB3IOETHERS-13512411,Malicious Package,web3-io-ethers,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-WEB3JIOETHERS-13512410,Malicious Package,web3j-io-ethers,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-TOKENSECURITYCHECK-13512409,Malicious Package,token_security_check,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-V0COMPONENTS-13512408,Malicious Package,v0-components,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-V0CORE-13512407,Malicious Package,v0-core,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-V0RUNTIME-13512406,Malicious Package,v0-runtime,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-VERCELV0-13512405,Malicious Package,vercel-v0,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-V0UTILS-13512404,Malicious Package,v0-utils,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-NODEDBINIT-13512403,Malicious Package,node-db-init,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-CORSINIT-13512402,Malicious Package,cors-init,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-V0NEXTSHADCN-13512401,Malicious Package,v0-next-shadcn,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-REDIRECTSJCR8C-13512400,Malicious Package,redirect-sjcr8c,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-REDIRECTCH5AYP-13512399,Malicious Package,redirect-ch5ayp,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-REDIRECTXS13NR-13512398,Malicious Package,redirect-xs13nr,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-REDIRECTWHB6RT-13512397,Malicious Package,redirect-whb6rt,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-REDIRECTRRFEB9-13512396,Malicious Package,redirect-rrfeb9,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-REDIRECTNF0QO1-13512395,Malicious Package,redirect-nf0qo1,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-REDIRECTCN040W-13512394,Malicious Package,redirect-cn040w,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-REDIRECTG7V030-13512393,Malicious Package,redirect-g7v030,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-REDIRECT2AIE58-13512392,Malicious Package,redirect-2aie58,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-REDIRECTZFWZMC-13512391,Malicious Package,redirect-zfwzmc,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-REDIRECTKSM5W7-13512390,Malicious Package,redirect-ksm5w7,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-REDIRECTYSTRJ5-13512389,Malicious Package,redirect-ystrj5,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-REDIRECT63CL4F-13512388,Malicious Package,redirect-63cl4f,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-REDIRECT1TOKIN-13512375,Malicious Package,redirect-1tokin,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-REDIRECT8F3X70-13512374,Malicious Package,redirect-8f3x70,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-REDIRECTK4S26T-13512370,Malicious Package,redirect-k4s26t,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-REDIRECTNOYUAN-13512367,Malicious Package,redirect-noyuan,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-REDIRECTL3TD5C-13512366,Malicious Package,redirect-l3td5c,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-REDIRECTNZOBLT-13512364,Malicious Package,redirect-nzoblt,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-REDIRECT04G1MY-13512363,Malicious Package,redirect-04g1my,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-REDIRECTGJL674-13512362,Malicious Package,redirect-gjl674,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-REDIRECTEQTQYM-13512361,Malicious Package,redirect-eqtqym,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-REDIRECTWU8GX9-13512360,Malicious Package,redirect-wu8gx9,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-REDIRECTSORMFB-13512359,Malicious Package,redirect-sormfb,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-REDIRECTN0C0PT-13512358,Malicious Package,redirect-n0c0pt,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-REDIRECT4DCJKH-13512357,Malicious Package,redirect-4dcjkh,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-REDIRECTT8KCSK-13512356,Malicious Package,redirect-t8kcsk,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-REDIRECTXGCV6J-13512355,Malicious Package,redirect-xgcv6j,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-REDIRECTQBZQRO-13512354,Malicious Package,redirect-qbzqro,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-REDIRECTQX2WWW-13512353,Malicious Package,redirect-qx2www,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-REDIRECTD0QFKU-13512352,Malicious Package,redirect-d0qfku,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-REDIRECTMOP8SG-13512351,Malicious Package,redirect-mop8sg,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-REDIRECTGBGBGH-13512350,Malicious Package,redirect-gbgbgh,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-REDIRECTCUVCCP-13512349,Malicious Package,redirect-cuvccp,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-REDIRECTJ0RS4A-13512348,Malicious Package,redirect-j0rs4a,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-REDIRECTDNA9SD-13512347,Malicious Package,redirect-dna9sd,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-REDIRECTPKKD5S-13512346,Malicious Package,redirect-pkkd5s,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-REDIRECTLBGJA3-13512345,Malicious Package,redirect-lbgja3,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-REDIRECTR0AJVL-13512344,Malicious Package,redirect-r0ajvl,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-REDIRECT1HVX9G-13512343,Malicious Package,redirect-1hvx9g,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-REDIRECTLXZC6C-13512342,Malicious Package,redirect-lxzc6c,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-REDIRECTLTLPOJ-13512341,Malicious Package,redirect-ltlpoj,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-REDIRECTEEU53F-13512340,Malicious Package,redirect-eeu53f,['*'],npm,10 Oct 2025,9.3,CWE-506,,10 Oct 2025,9 Oct 2025,Unknown
SNYK-JS-TEST882-13864739,Malicious Package,test882,['*'],npm,10 Nov 2025,9.3,CWE-506,,10 Nov 2025,10 Nov 2025,Unknown
SNYK-JS-CHAIASSORTED-13864738,Malicious Package,chai-as-sorted,['*'],npm,10 Nov 2025,9.3,CWE-506,,10 Nov 2025,10 Nov 2025,Unknown
SNYK-JS-KAREMV1-13864737,Malicious Package,karemv1,['*'],npm,10 Nov 2025,9.3,CWE-506,,10 Nov 2025,10 Nov 2025,Unknown
SNYK-JS-TEST552-13864736,Malicious Package,test552,['*'],npm,10 Nov 2025,9.3,CWE-506,,10 Nov 2025,10 Nov 2025,Unknown
SNYK-JS-LEFRONTMONITOR-13864722,Malicious Package,le-front-monitor,['*'],npm,10 Nov 2025,9.3,CWE-506,,10 Nov 2025,10 Nov 2025,Unknown
SNYK-JS-MTSDSICONS-13864721,Malicious Package,@mts-ds/icons,['*'],npm,10 Nov 2025,9.3,CWE-506,,10 Nov 2025,10 Nov 2025,Unknown
SNYK-JS-REACTJSFABRIC-13864720,Malicious Package,reactjs-fabric,['*'],npm,10 Nov 2025,9.3,CWE-506,,10 Nov 2025,10 Nov 2025,Unknown
SNYK-JS-WEBVITALSHELP-13864719,Malicious Package,web-vitals-help,['*'],npm,10 Nov 2025,9.3,CWE-506,,10 Nov 2025,10 Nov 2025,Unknown
SNYK-JS-GRAPHHUB-13864718,Malicious Package,graphhub,['*'],npm,10 Nov 2025,9.3,CWE-506,,10 Nov 2025,10 Nov 2025,Unknown
SNYK-JS-GROUPSTRAP-13864717,Malicious Package,groupstrap,['*'],npm,10 Nov 2025,9.3,CWE-506,,10 Nov 2025,10 Nov 2025,Unknown
SNYK-JS-ZCASHEASYMINER-13864716,Malicious Package,zcash-easy-miner,['*'],npm,10 Nov 2025,9.3,CWE-506,,10 Nov 2025,10 Nov 2025,Unknown
SNYK-JS-TELEGRAMTRAVISAPI-13864715,Malicious Package,telegram-travis-api,['*'],npm,10 Nov 2025,9.3,CWE-506,,10 Nov 2025,10 Nov 2025,Unknown
SNYK-JS-REACTICONSTOOLKIT-13864670,Malicious Package,react-icons-toolkit,['*'],npm,10 Nov 2025,9.3,CWE-506,,10 Nov 2025,10 Nov 2025,Unknown
SNYK-JS-PHANTOMFIXER-13864651,Malicious Package,phantom-fixer,['*'],npm,10 Nov 2025,9.3,CWE-506,,10 Nov 2025,10 Nov 2025,Unknown
SNYK-JS-CURSORBYPASS-13864650,Malicious Package,cursor-bypass,['*'],npm,10 Nov 2025,9.3,CWE-506,,10 Nov 2025,10 Nov 2025,Unknown
SNYK-JS-SYNQROOMKIT-13864649,Malicious Package,synqroomkit,['*'],npm,10 Nov 2025,9.3,CWE-506,,10 Nov 2025,10 Nov 2025,Unknown
SNYK-JS-DANDH8112-13864648,Malicious Package,dandh8112,['*'],npm,10 Nov 2025,9.3,CWE-506,,10 Nov 2025,10 Nov 2025,Unknown
SNYK-JS-DANDH811-13864647,Malicious Package,dandh811,['*'],npm,10 Nov 2025,9.3,CWE-506,,10 Nov 2025,10 Nov 2025,Unknown
SNYK-JS-CHROMEDEVTOOLSFRONTEND-13865282,Access Control Bypass,chrome-devtools-frontend,['<1.0.1510180'],npm,11 Nov 2025,2.3,CWE-284,CVE-2025-12909,11 Nov 2025,7 Nov 2025,Noam Gaash
SNYK-JS-READASYNC-13876261,Malicious Package,read-async,['*'],npm,11 Nov 2025,9.3,CWE-506,,11 Nov 2025,10 Nov 2025,Unknown
SNYK-JS-RULESDIR-13876260,Malicious Package,rulesdir,['*'],npm,11 Nov 2025,9.3,CWE-506,,11 Nov 2025,11 Nov 2025,Unknown
SNYK-JS-SZSECINFOSREPORT-13876259,Malicious Package,szsec-infos-report,['*'],npm,11 Nov 2025,9.3,CWE-506,,11 Nov 2025,11 Nov 2025,Unknown
SNYK-JS-TRANSFORMES2015BLOCKSCOPING-13876258,Malicious Package,transform-es2015-block-scoping,['*'],npm,11 Nov 2025,9.3,CWE-506,,11 Nov 2025,11 Nov 2025,Unknown
SNYK-JS-TENSORFIUTILSLIB-13876257,Malicious Package,tensor-fi-utils-lib,['*'],npm,11 Nov 2025,9.3,CWE-506,,11 Nov 2025,11 Nov 2025,Unknown
SNYK-JS-GRIDSETTINGS-13876256,Malicious Package,grid-settings,['*'],npm,11 Nov 2025,9.3,CWE-506,,11 Nov 2025,10 Nov 2025,Unknown
SNYK-JS-SUPPORTSVALIDATIONCHECKERLIB-13876255,Malicious Package,supports-validation-checkerlib,['*'],npm,11 Nov 2025,9.3,CWE-506,,11 Nov 2025,11 Nov 2025,Unknown
SNYK-JS-SWAGGEREXPRESSEVALUATOR-13876254,Malicious Package,swagger-express-evaluator,['*'],npm,11 Nov 2025,9.3,CWE-506,,11 Nov 2025,11 Nov 2025,Unknown
SNYK-JS-BCPSECURITYPACKAGEUPDATE-13876253,Malicious Package,bcp-security-package-update,['*'],npm,11 Nov 2025,9.3,CWE-506,,11 Nov 2025,11 Nov 2025,Unknown
SNYK-JS-GRUMPYSQUIDWARD-13876252,Malicious Package,grumpy-squidward,['*'],npm,11 Nov 2025,9.3,CWE-506,,11 Nov 2025,11 Nov 2025,Unknown
SNYK-JS-VITEPLUGINPOSTCSSTOOLS-13876251,Malicious Package,vite-plugin-postcss-tools,['*'],npm,11 Nov 2025,9.3,CWE-506,,11 Nov 2025,11 Nov 2025,Unknown
SNYK-JS-NPMTESTCHENGUANG-13876250,Malicious Package,npmtest_chenguang,['*'],npm,11 Nov 2025,9.3,CWE-506,,11 Nov 2025,11 Nov 2025,Unknown
SNYK-JS-NOBARRELFILES-13876249,Malicious Package,no-barrel-files,['*'],npm,11 Nov 2025,9.3,CWE-506,,11 Nov 2025,11 Nov 2025,Unknown
SNYK-JS-WALLETWAVEBACKEND-13876248,Malicious Package,@walletwave/backend,['*'],npm,11 Nov 2025,9.3,CWE-506,,11 Nov 2025,10 Nov 2025,Unknown
SNYK-JS-WALLETWAVECORE-13876247,Malicious Package,@walletwave/core,['*'],npm,11 Nov 2025,9.3,CWE-506,,11 Nov 2025,10 Nov 2025,Unknown
SNYK-JS-WALLETWAVEUI-13876246,Malicious Package,@walletwave/ui,['*'],npm,11 Nov 2025,9.3,CWE-506,,11 Nov 2025,10 Nov 2025,Unknown
SNYK-JS-CHROMEDEVTOOLSFRONTEND-13866859,Improper Neutralization,chrome-devtools-frontend,['<1.0.1510180'],npm,12 Nov 2025,7.2,CWE-156,CVE-2025-12907,12 Nov 2025,7 Nov 2025,Unknown
SNYK-JS-AESCOREVALIDIPHERV-13893769,Malicious Package,aes-core-valid-ipherv,['*'],npm,12 Nov 2025,9.3,CWE-506,,12 Nov 2025,12 Nov 2025,Unknown
SNYK-JS-4MEMEREADABLESTREAM-13893768,Malicious Package,4meme-readable-stream,['*'],npm,12 Nov 2025,9.3,CWE-506,,12 Nov 2025,12 Nov 2025,Unknown
SNYK-JS-FORMATFNS-13893767,Malicious Package,format-fns,['*'],npm,12 Nov 2025,9.3,CWE-506,,12 Nov 2025,12 Nov 2025,Unknown
SNYK-JS-ACITONSARTIFACT-13893766,Malicious Package,@acitons/artifact,['*'],npm,12 Nov 2025,9.3,CWE-506,,12 Nov 2025,12 Nov 2025,Unknown
SNYK-JS-WALLETIFYUI-13918559,Malicious Package,@walletify/ui,['*'],npm,13 Nov 2025,9.3,CWE-506,,13 Nov 2025,13 Nov 2025,Unknown
SNYK-JS-WALLETIFYCORE-13918558,Malicious Package,@walletify/core,['*'],npm,13 Nov 2025,9.3,CWE-506,,13 Nov 2025,13 Nov 2025,Unknown
SNYK-JS-WALLETIFYBACKEND-13918557,Malicious Package,@walletify/backend,['*'],npm,13 Nov 2025,9.3,CWE-506,,13 Nov 2025,13 Nov 2025,Unknown
SNYK-JS-VITECHUNKMASTER-13918556,Malicious Package,vite-chunk-master,['*'],npm,13 Nov 2025,9.3,CWE-506,,13 Nov 2025,13 Nov 2025,Unknown
SNYK-JS-APOLLOCOMPOSITION-13961119,Authentication Bypass Using an Alternate Path or Channel,@apollo/composition,"['<2.9.5', '>=2.10.0-alpha.0 <2.10.4', '>=2.11.0-preview.0 <2.11.5', '>=2.12.0-preview.0 <2.12.1']",npm,14 Nov 2025,8.7,CWE-288,CVE-2025-64530,14 Nov 2025,14 Nov 2025,Unknown
SNYK-JS-JSYAML-13961110,Prototype Pollution,js-yaml,['<4.1.1'],npm,14 Nov 2025,6.9,CWE-1321,CVE-2025-64718,14 Nov 2025,13 Nov 2025,Mohamed Maatallah
SNYK-JS-PARSESERVER-13876472,Insertion of Sensitive Information Into Sent Data,parse-server,['<8.5.0-alpha.5'],npm,14 Nov 2025,6.9,CWE-201,CVE-2025-64502,14 Nov 2025,10 Nov 2025,Kartal Kaan Bozdo\xc4\x9fan
SNYK-JS-TAILWINDCSSSETFLEX-13961691,Malicious Package,tailwindcss-setflex,['*'],npm,14 Nov 2025,9.3,CWE-506,,14 Nov 2025,14 Nov 2025,Unknown
SNYK-JS-VALIDATORNODE-13961690,Malicious Package,validator-node,['*'],npm,14 Nov 2025,9.3,CWE-506,,14 Nov 2025,14 Nov 2025,Unknown
SNYK-JS-LOGERPARSER-13961689,Malicious Package,loger-parser,['*'],npm,14 Nov 2025,9.3,CWE-506,,14 Nov 2025,14 Nov 2025,Unknown
