ID,Package,CWE,CVE,Date,Disclosed_Date,Platform,Version Range,GitHub URL,Source
GHSA-5jp3-wp5v-5363,open-webui,CWE-79,CVE-2024-6706,8 Aug 2024,,PyPI,"[0,0.1.105]",https://github.com/open-webui/open-webui,Git
GHSA-66f2-xxgm-f6xp,flowise,CWE-346,CVE-2024-36421,5 Aug 2024,,NPM,"[0,1.4.3]",https://github.com/FlowiseAI/Flowise,Git
GHSA-6jrj-vc65-c983,unzip-stream,CWE-22,,26 Aug 2024,,NPM,"[0,0.3.2)",https://github.com/mhr3/unzip-stream,Git
GHSA-4hvc-qwr2-f8rv,org.redisson:redisson,CWE-502,CVE-2023-42809,5 Aug 2024,,Maven,"[0,3.22.0)",https://github.com/redisson/redisson,Git
GHSA-3fff-gqw3-vj86,directus,CWE-639,,27 Aug 2024,,NPM,"[0,10.13.2)",https://github.com/directus/directus,Git
GHSA-3g4c-hjhr-73rj,org.openhab.ui.bundles:org.openhab.ui.cometvisu,CWE-862,CVE-2024-42470,9 Aug 2024,,Maven,"[0,4.2.1)",,Git
GHSA-3jmm-f6jj-rcc3,github.com/rudderlabs/rudder-server,CWE-89,CVE-2023-30625,5 Aug 2024,,Go,"[0,1.3.0-rc.1)",https://github.com/rudderlabs/rudder-server,Git
GHSA-45rp-q25w-4426,pretix,CWE-79,CVE-2024-8113,23 Aug 2024,,PyPI,"[0,2024.7.1)",https://github.com/pretix/pretix,Git
GHSA-2r6g-7r83-jg72,spam,,,30 Aug 2024,,PyPI,[2.0.2][4.0.2],,Git
GHSA-2w4p-2hf7-gh8x,us.springett:alpine,CWE-863,CVE-2022-23553,5 Aug 2024,,Maven,"[0,1.10.4)",https://github.com/stevespringett/Alpine,Git
GHSA-34qg-65m4-f23m,froxlor/froxlor,CWE-732,,23 Aug 2024,,Composer,"[0,2.2.0)",https://github.com/froxlor/Froxlor,Git
GHSA-xhqw-4hcq-fcvr,bolt/bolt,CWE-79,CVE-2024-7300,31 Jul 2024,,Composer,"[0,3.7.1]",https://github.com/bolt/bolt,Git
GHSA-xrv3-jmcp-374j,zerovec,CWE-120,,8 Jul 2024,,Crates,"[0.10.0,0.10.4)[0,0.9.7)",,Git
GHSA-x3r6-ccvq-cf5v,anki,CWE-829,CVE-2024-29073,22 Jul 2024,,PyPI,"[0,24.6)",https://github.com/ankitects/anki,Git
GHSA-x72p-g37q-4xr9,github.com/drakkan/sftpgo/v2,CWE-323,CVE-2024-40430,22 Jul 2024,,Go,"[0,2.6.2]",https://github.com/drakkan/sftpgo,Git
GHSA-w9mh-5x8j-9754,matrix-appservice-irc,CWE-280,CVE-2024-39691,5 Jul 2024,,NPM,"[0,2.0.1)",https://github.com/matrix-org/matrix-appservice-irc,Git
GHSA-whpx-g542-7c7v,@cat5th/key-serializer,CWE-1321,CVE-2024-39018,1 Jul 2024,,NPM,"[0,0.2.5]",https://github.com/harvey-woo/key-serializer,Git
GHSA-vc7j-99jw-jrqm,aimeos/ai-admin-graphql,CWE-1220,CVE-2024-39323,2 Jul 2024,,Composer,"[2022.04.1,2022.10.10)[2023.04.1,2023.10.6)[2024.04.1,2024.04.6)",https://github.com/aimeos/ai-admin-graphql,Git
GHSA-vhmj-5q9r-mm9g,edumfa,CWE-924,,17 Jul 2024,,PyPI,"[0,2.2.0)",https://github.com/eduMFA/eduMFA,Git
GHSA-r9vw-cjf9-xh4x,processwire/processwire,CWE-352,CVE-2024-41597,19 Jul 2024,,Composer,"[0,3.0.229]",https://github.com/processwire/processwire,Git
GHSA-phg7-8mm9-gj88,egroupware/egroupware,CWE-89,CVE-2024-40614,7 Jul 2024,,Composer,"[0,23.1.20240624)",https://github.com/EGroupware/egroupware,Git
GHSA-q445-7m23-qrmw,openssl,CWE-476,,22 Jul 2024,,Crates,"[0,0.10.66)",https://github.com/sfackler/rust-openssl,Git
GHSA-q47p-v5rw-v574,anki,CWE-184,CVE-2024-32152,22 Jul 2024,,PyPI,"[0,24.6)",https://github.com/ankitects/anki,Git
GHSA-q5fm-55c2-v6j9,fiona,CWE-1395,,16 Jul 2024,,PyPI,"[0,1.10b1)",https://github.com/Toblerity/Fiona,Git
GHSA-qc6v-5g5m-8cw2,github.com/zitadel/zitadel-go/v3,,,15 Jul 2024,,Go,"[3.0.0-next.1,3.0.0-next.3)",https://github.com/zitadel/zitadel-go,Git
GHSA-m9gv-6p22-qgmj,aimeos/ai-controller-frontend,CWE-841,CVE-2024-39325,5 Jul 2024,,Composer,"[2023.04.1,2023.10.9)[2022.04.1,2022.10.8)[2021.04.1,2021.10.8)[0,2020.10.15)",https://github.com/aimeos/ai-controller-frontend,Git
GHSA-mh55-gqvf-xfwm,github.com/rs/cors,CWE-79,,5 Jul 2024,,Go,"[1.9.0,1.11.0)",https://github.com/rs/cors,Git
GHSA-jhqx-5v5g-mpf3,org.geoserver.web:gs-web-app,CWE-22,CVE-2024-24749,1 Jul 2024,,Maven,"[0,2.23.5)[2.24.0,2.24.3)[0,2.23.5)[2.24.0,2.24.3)",https://github.com/geoserver/geoserver,Git
GHSA-jj68-cp4v-98qf,aimeos/ai-admin-graphql,CWE-1220,CVE-2024-39324,2 Jul 2024,,Composer,"[2022.04.1,2022.10.10)[2023.04.1,2023.10.6)[2024.04.1,2024.04.2)[2024.04.1]",https://github.com/aimeos/ai-admin-graphql,Git
GHSA-h9mq-f6q5-6c8m,com.graphql-java:graphql-java,CWE-770,CVE-2024-40094,30 Jul 2024,,Maven,"[0,19.11)[20.0,20.9)[21.0,21.5)",https://github.com/graphql-java/graphql-java,Git
GHSA-hcf8-5j78-887v,org.apache.streampark:streampark,CWE-212,CVE-2024-29120,17 Jul 2024,,Maven,"[2.0.0,2.1.4)",,Git
GHSA-hf29-9hfh-w63j,github.com/gogs/gogs,CWE-94,,4 Jul 2024,,Go,"[0,0.13.0]",https://github.com/gogs/gogs,Git
GHSA-fqpg-rq76-99pq,github.com/jackc/pgx/v5,,,5 Jul 2024,,Go,"[0,5.5.2)",https://github.com/jackc/pgx,Git
GHSA-gc5h-6jx9-q2qh,ezsystems/ezplatform-admin-ui,CWE-79,,31 Jul 2024,,Composer,"[3.3.0,3.3.39)",https://github.com/ibexa/admin-ui,Git
GHSA-crjg-w57m-rqqf,dnsjava:dnsjava,CWE-770,,22 Jul 2024,,Maven,"[3.5.0,3.6.0)[0,2.0.0]",https://github.com/dnsjava/dnsjava,Git
GHSA-cvw4-c69g-7v7m,ethyca-fides,CWE-829,CVE-2024-38537,2 Jul 2024,,PyPI,"[0,2.39.1)",https://github.com/ethyca/fides,Git
GHSA-cx7h-h87r-jpgr,gix-attributes,CWE-172,,25 Jul 2024,,Crates,"[0,0.22.3)",,Git
GHSA-c2hr-cqg6-8j6r,parse-server,CWE-288,CVE-2024-39309,1 Jul 2024,,NPM,"[0,6.5.7)[7.0.0,7.1.0)",https://github.com/parse-community/parse-server,Git
GHSA-c9cm-5j82-m6pj,github.com/fabedge/fabedge,CWE-863,CVE-2024-36536,24 Jul 2024,,Go,"[0,0.8.1]",https://github.com/fabedge/fabedge,Git
GHSA-876p-c77m-x2hc,ag-grid-enterprise,CWE-1321,CVE-2024-38996,1 Jul 2024,,NPM,"[0,31.3.4)[0,31.3.4)",https://github.com/ag-grid/ag-grid,Git
GHSA-88vr-hjqx-57qh,@adolph_dudu/ratio-swiper,CWE-1321,CVE-2024-38997,1 Jul 2024,,NPM,[0.0.2],https://github.com/Adophlidu/swiper,Git
GHSA-8c64-q78q-87r6,github.com/juju/juju,CWE-209,,29 Jul 2024,,Go,"[0,2.9.50)",https://github.com/juju/juju,Git
GHSA-8fj2-587w-5whr,aimeos/ai-admin-jsonadm,CWE-863,CVE-2024-39322,2 Jul 2024,,Composer,"[2024.04.1,2024.04.2)[2024.04.1][2023.04.1,2023.10.4)[2022.04.1,2022.10.3)[2021.04.1,2021.10.6)[0,2020.10.13)",https://github.com/aimeos/ai-admin-jsonadm,Git
GHSA-66fw-43h8-f8p3,xmp_toolkit,CWE-754,,26 Jul 2024,,Crates,"[0,1.9.0)",,Git
GHSA-6jj6-gm7p-fcvv,org.geoserver.web:gs-web-app,CWE-94,CVE-2024-36401,1 Jul 2024,,Maven,"[2.24.0,2.24.4)[2.24.0,2.24.4)[2.24.0,2.24.4)[2.25.0,2.25.2)[2.25.0,2.25.2)[2.25.0,2.25.2)[0,2.23.6)[0,2.23.6)[0,2.23.6)",https://github.com/geoserver/geoserver,Git
GHSA-74r5-g7vc-j2v2,zerovec-derive,CWE-120,,8 Jul 2024,,Crates,"[0.10.0,0.10.3)[0,0.9.7)",,Git
GHSA-79w7-vh3h-8g4j,yt-dlp,CWE-434,CVE-2024-38519,2 Jul 2024,,PyPI,"[0,2024.07.01)",https://github.com/yt-dlp/yt-dlp,Git
GHSA-5grr-72f9-678v,cipherbcrypt,,,12 Jul 2024,,PyPI,"[0,",,Git
GHSA-5xgj-pmjj-gw49,risc0-zkvm,,,15 Jul 2024,,Crates,"[0,1.0.2]",https://github.com/risc0/risc0,Git
GHSA-4wm9-3qmv-gvxj,jsonic,CWE-1321,CVE-2024-38993,1 Jul 2024,,NPM,"[0,2.12.1]",https://github.com/jsonicjs/jsonic,Git
GHSA-52cw-pvq9-9m5v,silverstripe/framework,CWE-1395,,17 Jul 2024,,Composer,"[0,5.2.16)",,Git
GHSA-52jw-f3jq-hhwg,auth0/wordpress,,,10 Jul 2024,,Composer,"[0,4.6.1)",,Git
GHSA-55p7-v223-x366,IdentityServer4,CWE-601,,31 Jul 2024,,NuGet,"[0,4.1.2]",https://github.com/DuendeSoftware/IdentityServer,Git
GHSA-564j-v29w-rqr6,khoj-assistant,CWE-601,,8 Jul 2024,,PyPI,"[0,1.14.0)",https://github.com/khoj-ai/khoj,Git
GHSA-3g92-w8c5-73pq,undici,CWE-201,CVE-2024-38372,9 Jul 2024,,NPM,"[6.14.0,6.19.2)",https://github.com/nodejs/undici,Git
GHSA-3v33-3wmw-3785,yt-dlp,,,8 Jul 2024,,PyPI,"[2023.09.24,2024.07.07)",https://github.com/yt-dlp/yt-dlp,Git
GHSA-47mc-qmh2-mqj4,automad/automad,CWE-434,CVE-2024-40400,19 Jul 2024,,Composer,"[0,2.0.0-alpha.5)",https://github.com/marcantondahmen/automad,Git
GHSA-2vgj-3pvg-xh4w,github.com/gogs/gogs,CWE-552,,4 Jul 2024,,Go,"[0,0.13.0]",https://github.com/gogs/gogs,Git
GHSA-328p-362g-r48j,@ag-grid-enterprise/charts,CWE-1321,CVE-2024-39001,1 Jul 2024,,NPM,"[32.0.0,32.0.1)[32.0.0][32.0.0,32.0.1)[32.0.0][32.0.0,32.0.1)[32.0.0][0,31.3.4)[0,31.3.4)[0,31.3.4)",https://github.com/ag-grid/ag-grid,Git
GHSA-xjw3-5r5c-m5ph,typo3/swiftmailer,,,5 Jun 2024,,Composer,"[4.1.0,4.1.99)[5.4.0,5.4.5)",https://github.com/neos/swiftmailer,Git
GHSA-xmmx-7jpf-fx42,github.com/docker/docker,,,10 Jun 2024,,Go,"[0,20.10.11)[0,20.10.11)",,Git
GHSA-xvcp-33rc-j8gq,typo3/cms,,,5 Jun 2024,,Composer,"[6.2.0,6.2.26)[7.6.0,7.6.10)[8.0.0,8.2.1)",,Git
GHSA-wrvh-rcmr-9qfc,@strapi/plugin-users-permissions,CWE-294,CVE-2024-34065,12 Jun 2024,,NPM,"[0,4.24.2)",https://github.com/strapi/strapi,Git
GHSA-x268-qpg6-w9g2,io.crate:crate,CWE-770,CVE-2024-37309,13 Jun 2024,,Maven,"[0,5.7.2)",https://github.com/crate/crate,Git
GHSA-x2f4-8wxf-w3vf,zendframework/zendframework,CWE-89,,7 Jun 2024,,Composer,"[2.0.0,2.0.8)[2.1.0,2.1.4)",https://github.com/zendframework/zendframework,Git
GHSA-x4gp-pqpj-f43q,curve25519-dalek,CWE-203,,18 Jun 2024,,Crates,"[0,4.1.3)",https://github.com/dalek-cryptography/curve25519-dalek,Git
GHSA-x86x-qhf8-f37w,willdurand/js-translation-bundle,CWE-22,,7 Jun 2024,,Composer,"[0,2.1.1)",,Git
GHSA-xffp-6w68-4775,zendframework/zendframework,CWE-601,,7 Jun 2024,,Composer,"[2.2.0,2.2.5)",https://github.com/zendframework/zendframework,Git
GHSA-w235-7p84-xx57,tornado,CWE-93,,6 Jun 2024,,PyPI,"[0,6.4.1)",https://github.com/tornadoweb/tornado,Git
GHSA-w5mj-j45q-m638,zendframework/zendframework1,,,7 Jun 2024,,Composer,"[1.9.0,1.9.8)[1.10.0,1.10.3)",,Git
GHSA-wjmj-h3xc-hxp8,zsa,CWE-209,CVE-2024-37162,6 Jun 2024,,NPM,"[0,0.3.3)",https://github.com/IdoPesok/zsa,Git
GHSA-wr3c-6c22-m9v6,typo3/neos,,,5 Jun 2024,,Composer,"[1.1.0,1.1.3)[1.2.0,1.2.3)",,Git
GHSA-v74c-qc46-9gg9,org.apache.submarine:submarine-server-core,CWE-89,CVE-2024-36263,12 Jun 2024,,Maven,"[0,0.8.0]",https://github.com/apache/submarine,Git
GHSA-v994-f8vw-g7j4,github.com/docker/docker,CWE-281,CVE-2021-41089,10 Jun 2024,,Go,"[0,20.10.9)",,Git
GHSA-vh6j-wv25-8qxr,typo3/flow,,,5 Jun 2024,,Composer,"[3.0.0,3.0.12)[3.1.0,3.1.10)[3.2.0,3.2.13)[3.3.0,3.3.13)[4.0.0,4.0.6)",https://github.com/neos/flow,Git
GHSA-rvj4-q8q5-8grf,github.com/traefik/traefik/v3,CWE-362,,20 Jun 2024,,Go,"[0,3.0.3)[0,2.11.5)",https://github.com/traefik/traefik,Git
GHSA-v2xm-76pq-phcf,io.github.classgraph:classgraph,CWE-611,CVE-2021-47621,21 Jun 2024,,Maven,"[0,4.8.112)",https://github.com/classgraph/classgraph,Git
GHSA-v42g-7q2x-cw32,zendframework/zendframework1,CWE-89,,7 Jun 2024,,Composer,"[1.12.0,1.12.16)",,Git
GHSA-v4g2-cm5v-cxv7,aimeos/ai-client-html,CWE-841,CVE-2024-37296,5 Jun 2024,,Composer,"[2024.04.1,2024.04.5)[2023.04.1,2023.10.14)[2022.04.1,2022.10.12)[2021.04.1,2021.10.21)[2020.04.1,2020.10.27)",https://github.com/aimeos/ai-client-html,Git
GHSA-v4qr-8h2v-qpjx,typo3/cms,CWE-79,,5 Jun 2024,,Composer,"[8.0.0,8.7.5)",https://github.com/TYPO3/typo3,Git
GHSA-qmwf-j7g7-f5jw,typo3/cms,CWE-79,,5 Jun 2024,,Composer,"[7.6.0,7.6.10)[8.0.0,8.2.1)",,Git
GHSA-qq99-p57r-g3v7,text-generation,CWE-94,CVE-2024-3924,2 Jun 2024,,PyPI,"[0,2.0.0)",https://github.com/huggingface/text-generation-inference,Git
GHSA-r6mm-wmhf-849m,typo3/flow,,,5 Jun 2024,,Composer,"[2.3.0,2.3.16)[3.0.0,3.0.10)[3.1.0,3.1.7)[3.2.0,3.2.7)[3.3.0,3.3.5)",https://github.com/neos/flow,Git
GHSA-rcm4-jv5g-wccm,zfr/zfr-oauth2-server-module,CWE-613,,7 Jun 2024,,Composer,"[0,0.1.2)",https://github.com/zf-fr/zfr-oauth2-server-module,Git
GHSA-rhc2-23c2-ww7c,aimeos/aimeos-core,CWE-73,CVE-2024-37295,5 Jun 2024,,Composer,"[2024.04.1,2024.04.5)",https://github.com/aimeos/aimeos-core,Git
GHSA-rjw8-v7rr-r563,october/system,CWE-79,CVE-2024-25637,26 Jun 2024,,Composer,"[3.2,3.5.15)",https://github.com/octobercms/october,Git
GHSA-q6xv-jm4v-349h,@zenuml/core,CWE-79,CVE-2024-38527,26 Jun 2024,,NPM,"[0,3.23.25)",,Git
GHSA-qc7w-4567-84wv,zendframework/zendframework,CWE-611,,7 Jun 2024,,Composer,"[2.1.0,2.1.6)[2.2.0,2.2.6)",https://github.com/zendframework/zendframework,Git
GHSA-qf36-fx9f-232x,zendframework/zendframework1,CWE-89,,7 Jun 2024,,Composer,"[1.10.0,1.10.9)[1.11.0,1.11.6)",,Git
GHSA-qffc-gwpp-m2xr,typo3/cms,,,4 Jun 2024,,Composer,"[6.2.0,6.2.19)[7.6.0,7.6.4)",,Git
GHSA-qj86-v6m7-4qv2,@apphp/object-resolver,CWE-1321,CVE-2024-36577,17 Jun 2024,,NPM,"[0,3.1.1)",,Git
GHSA-ppm5-jv84-2xg2,aimeos/ai-client-html,CWE-1295,CVE-2024-38516,25 Jun 2024,,Composer,"[2024.04.1,2024.04.7)[2023.04.1,2023.10.15)[2022.04.1,2022.10.13)[2021.10.1,2021.10.22)",https://github.com/aimeos/ai-client-html,Git
GHSA-pw2q-qwvj-gh43,typo3/cms,,,5 Jun 2024,,Composer,"[6.2.0,6.2.27)[7.6.0,7.6.11)[8.0.0,8.3.1)",,Git
GHSA-p9ff-j98v-p435,@strapi/strapi,CWE-918,CVE-2024-37818,20 Jun 2024,,NPM,[4.24.4],https://github.com/strapi/strapi,Git
GHSA-pm9q-xj9p-96pm,@strapi/plugin-upload,CWE-248,CVE-2024-31217,12 Jun 2024,,NPM,"[0,4.22.0)",https://github.com/strapi/strapi,Git
GHSA-ppgf-8745-8pgx,typo3/cms,CWE-502,,5 Jun 2024,,Composer,"[7.0.0,7.6.30)[8.0.0,8.7.17)[9.0.0,9.3.2)",,Git
GHSA-m7hr-j867-3f34,zendframework/zend-view,CWE-79,,7 Jun 2024,,Composer,"[2.0.0,2.2.7)[2.3.0,2.3.1)",https://github.com/zendframework/zendframework,Git
GHSA-mg4x-prh7-g4mx,zendframework/zend-captcha,CWE-331,,7 Jun 2024,,Composer,"[2.0.0,2.4.9)[2.5.0,2.5.2)",https://github.com/zendframework/zend-captcha,Git
GHSA-mh3r-6cp5-hc2j,typo3/cms,,,5 Jun 2024,,Composer,"[8.2.0,8.6.1)",,Git
GHSA-mhpx-3rv8-wrjm,zendframework/zendframework1,CWE-611,,7 Jun 2024,,Composer,"[1.12.0,1.12.4)",,Git
GHSA-mj4p-gmhr-92g3,@akbr/update,CWE-1321,CVE-2024-36578,17 Jun 2024,,NPM,"[0,1.0.0]",https://github.com/akbr/update,Git
GHSA-mp3g-vpm9-9vqv,@fastly/js-compute,CWE-416,CVE-2024-38375,26 Jun 2024,,NPM,"[3.0.0,3.16.0)",,Git
GHSA-j8px-pjmp-325f,@allanlancioni/flatten-json,CWE-1321,CVE-2024-36574,17 Jun 2024,,NPM,"[0,1.0.1]",https://github.com/AllanLancioni/flatten-json,Git
GHSA-jj58-488v-4rgf,@almela/obx,CWE-1321,CVE-2024-36573,17 Jun 2024,,NPM,"[0,0.0.4)",https://github.com/llGaetanll/obx,Git
GHSA-jmh9-6rjq-gjh9,pimcore/admin-ui-classic-bundle,,,5 Jun 2024,,Composer,"[0,1.4.3)",https://github.com/pimcore/admin-ui-classic-bundle,Git
GHSA-jmmp-vh96-78rm,zendframework/zend-feed,CWE-352,,7 Jun 2024,,Composer,"[1.0.0,2.10.3)",https://github.com/zendframework/zend-feed,Git
GHSA-m2hp-5x78-74mg,typo3/flow,,,5 Jun 2024,,Composer,"[1.0.0,1.0.4)",https://github.com/neos/flow,Git
GHSA-hvh4-5qr6-3v7r,pypqc,CWE-385,,5 Jun 2024,,PyPI,"[0.0.4,0.0.6.2]",https://github.com/JamesTheAwesomeDude/pypqc,Git
GHSA-hx3m-959f-v849,zendframework/zendframework1,CWE-22,,7 Jun 2024,,Composer,"[1.7.0,1.7.5)",,Git
GHSA-j86x-pjmr-9m6w,typo3/cms,CWE-89,,5 Jun 2024,,Composer,"[6.2.0,6.2.26)[7.6.0,7.6.10)",,Git
GHSA-hg35-vqp3-fv39,zendframework/zendframework1,CWE-79,,7 Jun 2024,,Composer,"[1.9.0,1.9.7)",,Git
GHSA-hh95-5xm5-v8v7,typo3/cms,,,7 Jun 2024,,Composer,"[8.0.0,8.7.30)[9.0.0,9.5.12)",https://github.com/TYPO3/typo3,Git
GHSA-hjx6-f647-mvf9,invenio-communities,CWE-79,,12 Jun 2024,,PyPI,"[5.0.0,7.8.0)[3.0.0,4.2.2)[0,2.8.11)",https://github.com/inveniosoftware/invenio-communities,Git
GHSA-hq37-rfjc-mr8h,typo3/cms,CWE-79,,5 Jun 2024,,Composer,"[6.2.0,6.2.27)[7.6.0,7.6.11)[8.0.0,8.3.1)",https://github.com/TYPO3/typo3,Git
GHSA-g9rv-6g56-65h8,typo3/cms,,,5 Jun 2024,,Composer,"[8.0.0,8.7.25)[9.0.0,9.5.6)",https://github.com/TYPO3/typo3,Git
GHSA-gmrm-8fx4-66x7,org.keycloak:keycloak-core,CWE-276,,18 Jun 2024,,Maven,"[0,24.0.5]",https://github.com/keycloak/keycloak,Git
GHSA-gvpp-6jrj-5pqc,zendframework/zend-form,CWE-79,,7 Jun 2024,,Composer,"[2.0.0,2.2.7)[2.3.0,2.3.1)",https://github.com/zendframework/zend-form,Git
GHSA-gwfx-p7mr-f92v,typo3/cms,,,5 Jun 2024,,Composer,"[6.2.0,6.2.25)[7.6.0,7.6.8)[8.0.0,8.1.1)",,Git
GHSA-gwpm-pm6x-h7rj,zendframework/zendframework1,CWE-79,,7 Jun 2024,,Composer,"[1.7.0,1.7.6)",,Git
GHSA-fg52-5jjj-28h7,@cdr0/sg,CWE-1321,CVE-2024-36580,17 Jun 2024,,NPM,"[0,1.0.10]",,Git
GHSA-fh7r-58q4-6387,zendframework/zendframework,CWE-352,,7 Jun 2024,,Composer,"[0,2.5.0)",https://github.com/zendframework/zendframework,Git
GHSA-fq4p-86hh-42v9,zendframework/zend-diactoros,CWE-352,,7 Jun 2024,,Composer,"[1.0.0,1.8.4)",https://github.com/zendframework/zend-diactoros,Git
GHSA-g4pf-3jvq-2gcw,typo3/cms,CWE-94,,5 Jun 2024,,Composer,"[6.2.0,6.2.30)[7.6.0,7.6.15)[8.0.0,8.5.1)",https://github.com/TYPO3/typo3,Git
GHSA-g4xv-r3qw-v3q2,typo3/neos,,,5 Jun 2024,,Composer,"[2.3.0,2.3.99)[3.0.0,3.0.20)[3.1.0,3.1.18)[3.2.0,3.2.14)[3.3.0,3.3.23)[4.0.0,4.0.17)[4.1.0,4.1.16)[4.2.0,4.2.12)[4.3.0,4.3.3)",,Git
GHSA-g52p-86j5-xr8q,zendframework/zendframework1,CWE-79,,7 Jun 2024,,Composer,"[1.0.0,1.11.4)",,Git
GHSA-g585-crjf-vhwq,typo3/cms,CWE-770,,7 Jun 2024,,Composer,"[7.0.0,7.6.32)[8.0.0,8.7.21)",https://github.com/TYPO3/typo3,Git
GHSA-cr7j-rwmv-vgch,aimeos/aimeos-core,CWE-434,CVE-2024-36811,7 Jun 2024,,Composer,"[0,2024.04.5)",https://github.com/aimeos/aimeos-core,Git
GHSA-f3wf-q4fj-3gxf,typo3/cms,CWE-770,,7 Jun 2024,,Composer,"[7.0.0,7.6.32)[8.0.0,8.7.21)[9.0.0,9.5.2)",https://github.com/TYPO3/typo3,Git
GHSA-f4fj-q6m4-cc52,zendframework/zend-xmlrpc,CWE-611,,7 Jun 2024,,Composer,"[2.1.0,2.1.6)[2.2.0,2.2.6)",https://github.com/zendframework/zend-xmlrpc,Git
GHSA-f5rr-9r84-wwqf,typo3/cms,,,5 Jun 2024,,Composer,"[9.0.0,9.5.8)",https://github.com/TYPO3/typo3,Git
GHSA-f777-f784-36gm,typo3/cms,CWE-1004,,7 Jun 2024,,Composer,"[7.0.0,7.6.32)[8.0.0,8.7.21)[9.0.0,9.5.2)",https://github.com/TYPO3/typo3,Git
GHSA-cg4m-qjjp-7497,typo3/cms,,,3 Jun 2024,,Composer,"[6.2.0,6.2.18)[7.6.0,7.6.3)",,Git
GHSA-cg8w-5jrc-675g,zendframework/zend-http,CWE-352,,7 Jun 2024,,Composer,"[1.0.0,2.8.1)",https://github.com/zendframework/zend-http,Git
GHSA-9p6p-8v9r-8c9m,js-deobfuscator,CWE-94,CVE-2024-36120,4 Jun 2024,,NPM,"[0,1.1.0)",,Git
GHSA-c2g2-gx4j-rj3j,sentry,CWE-532,CVE-2024-35196,2 Jun 2024,,PyPI,"[24.3.0,24.5.0)",https://github.com/getsentry/sentry,Git
GHSA-96c6-m98x-hxjx,zendframework/zend-session,CWE-384,,7 Jun 2024,,Composer,"[2.0.0,2.2.9)[2.3.0,2.3.4)",https://github.com/zendframework/zend-session,Git
GHSA-8h28-f46f-m87h,typo3/cms,CWE-502,,5 Jun 2024,,Composer,"[8.5.0,8.7.17)[9.0.0,9.3.2)",https://github.com/TYPO3/typo3,Git
GHSA-8h4m-r4wm-xj7r,typo3/cms,CWE-434,,7 Jun 2024,,Composer,"[8.0.0,8.7.23)[9.0.0,9.5.4)",https://github.com/TYPO3/typo3,Git
GHSA-8j9v-4hhh-x43c,typo3/cms,CWE-79,,4 Jun 2024,,Composer,"[6.2.0,6.2.19)[7.6.0,7.6.4)",,Git
GHSA-8q77-cv62-jj38,zendframework/zendframework,CWE-79,,7 Jun 2024,,Composer,"[2.0.0,2.2.7)[2.3.0,2.3.1)",https://github.com/zendframework/zendframework,Git
GHSA-8x2v-pcg7-94f4,zendframework/zend-json,CWE-611,,7 Jun 2024,,Composer,"[2.1.0,2.1.6)[2.2.0,2.2.6)",https://github.com/zendframework/zend-json,Git
GHSA-8xhv-gqm4-3w99,zendframework/zendframework1,CWE-331,,7 Jun 2024,,Composer,"[1.12.0,1.12.18)",,Git
GHSA-9344-p847-qm5c,sequoia-openpgp,CWE-835,,26 Jun 2024,,Crates,"[1.13.0,1.21.0)",,Git
GHSA-7qwg-fcpw-xg5g,typo3/cms,CWE-94,,5 Jun 2024,,Composer,"[8.5.0,8.7.17)[9.0.0,9.3.2)",https://github.com/TYPO3/typo3,Git
GHSA-7v5v-9h63-cj86,@grpc/grpc-js,CWE-789,CVE-2024-37168,10 Jun 2024,,NPM,"[1.10.0,1.10.9)[1.9.0,1.9.15)[0,1.8.22)",,Git
GHSA-848f-mph5-9pm9,zendframework/zendframework1,CWE-331,,7 Jun 2024,,Composer,"[1.12.0,1.12.17)",,Git
GHSA-85rg-8m6h-825p,github.com/k8sgpt-ai/k8sgpt,CWE-22,,13 Jun 2024,,Go,"[0,0.3.33)",https://github.com/k8sgpt-ai/k8sgpt,Git
GHSA-878h-rqcq-mv3x,@janhq/core,CWE-94,CVE-2024-37273,4 Jun 2024,,NPM,"[0,0.1.11]",https://github.com/janhq/jan,Git
GHSA-753j-mpmx-qq6g,tornado,CWE-444,,6 Jun 2024,,PyPI,"[0,6.4.1)",https://github.com/tornadoweb/tornado,Git
GHSA-78hm-5hjw-58mh,ua-parser/uap-php,CWE-1333,,7 Jun 2024,,Composer,"[0,3.8.0)",https://github.com/ua-parser/uap-php,Git
GHSA-7jmw-8259-q9jx,github.com/traefik/traefik/v3,CWE-180,,11 Jun 2024,,Go,"[3.0.0-beta3,3.0.2)[0,2.11.4)[0,2.11.4)",https://github.com/traefik/traefik,Git
GHSA-67wg-6j7r-mqh8,typo3/cms,CWE-94,,5 Jun 2024,,Composer,"[7.6.0,7.6.22)[8.0.0,8.7.5)",https://github.com/TYPO3/typo3,Git
GHSA-69r2-2fg7-7hf9,@abw/badger-database,CWE-1321,CVE-2024-36581,17 Jun 2024,,NPM,"[0,1.2.1]",,Git
GHSA-6f9m-v7mp-7jjq,typo3/cms,,,5 Jun 2024,,Composer,"[7.0.0,7.6.30)[8.0.0,8.7.17)[9.0.0,9.3.2)",https://github.com/TYPO3/typo3,Git
GHSA-6fqw-j3vm-7f66,zendframework/zendframework1,CWE-89,,7 Jun 2024,,Composer,"[0,1.12.20)",,Git
GHSA-6j89-frxc-q26m,@strapi/plugin-content-manager,CWE-639,CVE-2024-29181,12 Jun 2024,,NPM,"[0,4.19.1)",https://github.com/strapi/strapi,Git
