REPO_NAME,GITHUB_URL,PERIOD_START,PERIOD_END,CONTRIBUTORS,CUMULATIVE_CONTRIBUTORS
GHSA-m6wg-2mwg-4rfq,gpgme,https://github.com/proglottis/gpgme,2020-07-01 00:00:00,2020-12-31 00:00:00,0,4
GHSA-m6wg-2mwg-4rfq,gpgme,https://github.com/proglottis/gpgme,2021-01-01 00:00:00,2021-06-30 00:00:00,0,4
GHSA-m6wg-2mwg-4rfq,gpgme,https://github.com/proglottis/gpgme,2021-07-01 00:00:00,2021-12-31 00:00:00,0,4
GHSA-m6wg-2mwg-4rfq,gpgme,https://github.com/proglottis/gpgme,2022-01-01 00:00:00,2022-06-30 00:00:00,3,6
GHSA-m6wg-2mwg-4rfq,gpgme,https://github.com/proglottis/gpgme,2022-07-01 00:00:00,2022-12-31 00:00:00,2,6
GHSA-m6wg-2mwg-4rfq,gpgme,https://github.com/proglottis/gpgme,2023-01-01 00:00:00,2023-06-30 00:00:00,0,6
GHSA-m6wg-2mwg-4rfq,gpgme,https://github.com/proglottis/gpgme,2023-07-01 00:00:00,2023-12-31 00:00:00,0,6
GHSA-m6wg-2mwg-4rfq,gpgme,https://github.com/proglottis/gpgme,2024-01-01 00:00:00,2024-06-30 00:00:00,1,6
GHSA-m6wg-2mwg-4rfq,gpgme,https://github.com/proglottis/gpgme,2024-07-01 00:00:00,2024-12-31 00:00:00,0,6
GHSA-hgwp-4vp4-qmm2,cloudflared,https://github.com/cloudflare/cloudflared,2017-01-01 00:00:00,2017-06-30 00:00:00,0,0
GHSA-hgwp-4vp4-qmm2,cloudflared,https://github.com/cloudflare/cloudflared,2017-07-01 00:00:00,2017-12-31 00:00:00,0,0
GHSA-hgwp-4vp4-qmm2,cloudflared,https://github.com/cloudflare/cloudflared,2018-01-01 00:00:00,2018-06-30 00:00:00,1,1
GHSA-hgwp-4vp4-qmm2,cloudflared,https://github.com/cloudflare/cloudflared,2018-07-01 00:00:00,2018-12-31 00:00:00,9,9
GHSA-hgwp-4vp4-qmm2,cloudflared,https://github.com/cloudflare/cloudflared,2019-01-01 00:00:00,2019-06-30 00:00:00,13,17
GHSA-hgwp-4vp4-qmm2,cloudflared,https://github.com/cloudflare/cloudflared,2019-07-01 00:00:00,2019-12-31 00:00:00,16,28
GHSA-hgwp-4vp4-qmm2,cloudflared,https://github.com/cloudflare/cloudflared,2020-01-01 00:00:00,2020-06-30 00:00:00,16,36
GHSA-hgwp-4vp4-qmm2,cloudflared,https://github.com/cloudflare/cloudflared,2020-07-01 00:00:00,2020-12-31 00:00:00,17,45
GHSA-hgwp-4vp4-qmm2,cloudflared,https://github.com/cloudflare/cloudflared,2021-01-01 00:00:00,2021-06-30 00:00:00,23,59
GHSA-hgwp-4vp4-qmm2,cloudflared,https://github.com/cloudflare/cloudflared,2021-07-01 00:00:00,2021-12-31 00:00:00,15,68
GHSA-hgwp-4vp4-qmm2,cloudflared,https://github.com/cloudflare/cloudflared,2022-01-01 00:00:00,2022-06-30 00:00:00,18,78
GHSA-hgwp-4vp4-qmm2,cloudflared,https://github.com/cloudflare/cloudflared,2022-07-01 00:00:00,2022-12-31 00:00:00,16,86
GHSA-hgwp-4vp4-qmm2,cloudflared,https://github.com/cloudflare/cloudflared,2023-01-01 00:00:00,2023-06-30 00:00:00,15,96
GHSA-hgwp-4vp4-qmm2,cloudflared,https://github.com/cloudflare/cloudflared,2023-07-01 00:00:00,2023-12-31 00:00:00,14,103
GHSA-hgwp-4vp4-qmm2,cloudflared,https://github.com/cloudflare/cloudflared,2024-01-01 00:00:00,2024-06-30 00:00:00,14,112
GHSA-hgwp-4vp4-qmm2,cloudflared,https://github.com/cloudflare/cloudflared,2024-07-01 00:00:00,2024-12-31 00:00:00,10,116
GHSA-h3p9-wrgx-82cm,terraform,https://github.com/hashicorp/terraform,2017-01-01 00:00:00,2017-06-30 00:00:00,502,502
GHSA-h3p9-wrgx-82cm,terraform,https://github.com/hashicorp/terraform,2017-07-01 00:00:00,2017-12-31 00:00:00,125,595
GHSA-h3p9-wrgx-82cm,terraform,https://github.com/hashicorp/terraform,2018-01-01 00:00:00,2018-06-30 00:00:00,98,666
GHSA-h3p9-wrgx-82cm,terraform,https://github.com/hashicorp/terraform,2018-07-01 00:00:00,2018-12-31 00:00:00,62,703
GHSA-h3p9-wrgx-82cm,terraform,https://github.com/hashicorp/terraform,2019-01-01 00:00:00,2019-06-30 00:00:00,117,782
GHSA-h3p9-wrgx-82cm,terraform,https://github.com/hashicorp/terraform,2019-07-01 00:00:00,2019-12-31 00:00:00,129,874
GHSA-h3p9-wrgx-82cm,terraform,https://github.com/hashicorp/terraform,2020-01-01 00:00:00,2020-06-30 00:00:00,106,944
GHSA-h3p9-wrgx-82cm,terraform,https://github.com/hashicorp/terraform,2020-07-01 00:00:00,2020-12-31 00:00:00,103,1012
GHSA-h3p9-wrgx-82cm,terraform,https://github.com/hashicorp/terraform,2021-01-01 00:00:00,2021-06-30 00:00:00,85,1068
GHSA-h3p9-wrgx-82cm,terraform,https://github.com/hashicorp/terraform,2021-07-01 00:00:00,2021-12-31 00:00:00,88,1124
GHSA-h3p9-wrgx-82cm,terraform,https://github.com/hashicorp/terraform,2022-01-01 00:00:00,2022-06-30 00:00:00,93,1192
GHSA-h3p9-wrgx-82cm,terraform,https://github.com/hashicorp/terraform,2022-07-01 00:00:00,2022-12-31 00:00:00,82,1247
GHSA-h3p9-wrgx-82cm,terraform,https://github.com/hashicorp/terraform,2023-01-01 00:00:00,2023-06-30 00:00:00,95,1311
GHSA-h3p9-wrgx-82cm,terraform,https://github.com/hashicorp/terraform,2023-07-01 00:00:00,2023-12-31 00:00:00,69,1348
GHSA-h3p9-wrgx-82cm,terraform,https://github.com/hashicorp/terraform,2024-01-01 00:00:00,2024-06-30 00:00:00,69,1384
GHSA-h3p9-wrgx-82cm,terraform,https://github.com/hashicorp/terraform,2024-07-01 00:00:00,2024-12-31 00:00:00,41,1400
GHSA-grpf-gg7v-5g5h,skywalking,https://github.com/apache/skywalking,2017-01-01 00:00:00,2017-06-30 00:00:00,8,8
GHSA-grpf-gg7v-5g5h,skywalking,https://github.com/apache/skywalking,2017-07-01 00:00:00,2017-12-31 00:00:00,16,21
GHSA-grpf-gg7v-5g5h,skywalking,https://github.com/apache/skywalking,2018-01-01 00:00:00,2018-06-30 00:00:00,36,49
GHSA-grpf-gg7v-5g5h,skywalking,https://github.com/apache/skywalking,2018-07-01 00:00:00,2018-12-31 00:00:00,51,91
GHSA-grpf-gg7v-5g5h,skywalking,https://github.com/apache/skywalking,2019-01-01 00:00:00,2019-06-30 00:00:00,80,154
GHSA-grpf-gg7v-5g5h,skywalking,https://github.com/apache/skywalking,2019-07-01 00:00:00,2019-12-31 00:00:00,85,218
GHSA-grpf-gg7v-5g5h,skywalking,https://github.com/apache/skywalking,2020-01-01 00:00:00,2020-06-30 00:00:00,66,262
GHSA-grpf-gg7v-5g5h,skywalking,https://github.com/apache/skywalking,2020-07-01 00:00:00,2020-12-31 00:00:00,105,342
GHSA-grpf-gg7v-5g5h,skywalking,https://github.com/apache/skywalking,2021-01-01 00:00:00,2021-06-30 00:00:00,87,397
GHSA-grpf-gg7v-5g5h,skywalking,https://github.com/apache/skywalking,2021-07-01 00:00:00,2021-12-31 00:00:00,62,432
GHSA-grpf-gg7v-5g5h,skywalking,https://github.com/apache/skywalking,2022-01-01 00:00:00,2022-06-30 00:00:00,44,455
GHSA-grpf-gg7v-5g5h,skywalking,https://github.com/apache/skywalking,2022-07-01 00:00:00,2022-12-31 00:00:00,36,474
GHSA-grpf-gg7v-5g5h,skywalking,https://github.com/apache/skywalking,2023-01-01 00:00:00,2023-06-30 00:00:00,40,495
GHSA-grpf-gg7v-5g5h,skywalking,https://github.com/apache/skywalking,2023-07-01 00:00:00,2023-12-31 00:00:00,31,512
GHSA-grpf-gg7v-5g5h,skywalking,https://github.com/apache/skywalking,2024-01-01 00:00:00,2024-06-30 00:00:00,28,523
GHSA-grpf-gg7v-5g5h,skywalking,https://github.com/apache/skywalking,2024-07-01 00:00:00,2024-12-31 00:00:00,14,527
GHSA-fw5f-7c6c-3vmv,primefaces,https://github.com/primefaces/primefaces,2017-01-01 00:00:00,2017-06-30 00:00:00,40,40
GHSA-fw5f-7c6c-3vmv,primefaces,https://github.com/primefaces/primefaces,2017-07-01 00:00:00,2017-12-31 00:00:00,39,68
GHSA-fw5f-7c6c-3vmv,primefaces,https://github.com/primefaces/primefaces,2018-01-01 00:00:00,2018-06-30 00:00:00,38,90
GHSA-fw5f-7c6c-3vmv,primefaces,https://github.com/primefaces/primefaces,2018-07-01 00:00:00,2018-12-31 00:00:00,31,107
GHSA-fw5f-7c6c-3vmv,primefaces,https://github.com/primefaces/primefaces,2019-01-01 00:00:00,2019-06-30 00:00:00,44,128
GHSA-fw5f-7c6c-3vmv,primefaces,https://github.com/primefaces/primefaces,2019-07-01 00:00:00,2019-12-31 00:00:00,32,146
GHSA-fw5f-7c6c-3vmv,primefaces,https://github.com/primefaces/primefaces,2020-01-01 00:00:00,2020-06-30 00:00:00,39,166
GHSA-fw5f-7c6c-3vmv,primefaces,https://github.com/primefaces/primefaces,2020-07-01 00:00:00,2020-12-31 00:00:00,24,174
GHSA-fw5f-7c6c-3vmv,primefaces,https://github.com/primefaces/primefaces,2021-01-01 00:00:00,2021-06-30 00:00:00,28,183
GHSA-fw5f-7c6c-3vmv,primefaces,https://github.com/primefaces/primefaces,2021-07-01 00:00:00,2021-12-31 00:00:00,26,192
GHSA-fw5f-7c6c-3vmv,primefaces,https://github.com/primefaces/primefaces,2022-01-01 00:00:00,2022-06-30 00:00:00,32,210
GHSA-fw5f-7c6c-3vmv,primefaces,https://github.com/primefaces/primefaces,2022-07-01 00:00:00,2022-12-31 00:00:00,27,224
GHSA-fw5f-7c6c-3vmv,primefaces,https://github.com/primefaces/primefaces,2023-01-01 00:00:00,2023-06-30 00:00:00,21,231
GHSA-fw5f-7c6c-3vmv,primefaces,https://github.com/primefaces/primefaces,2023-07-01 00:00:00,2023-12-31 00:00:00,25,240
GHSA-fw5f-7c6c-3vmv,primefaces,https://github.com/primefaces/primefaces,2024-01-01 00:00:00,2024-06-30 00:00:00,28,251
GHSA-fw5f-7c6c-3vmv,primefaces,https://github.com/primefaces/primefaces,2024-07-01 00:00:00,2024-12-31 00:00:00,13,254
GHSA-ffhg-7mh4-33c4,crypto,https://github.com/golang/crypto,2017-01-01 00:00:00,2017-06-30 00:00:00,35,35
GHSA-ffhg-7mh4-33c4,crypto,https://github.com/golang/crypto,2017-07-01 00:00:00,2017-12-31 00:00:00,28,51
GHSA-ffhg-7mh4-33c4,crypto,https://github.com/golang/crypto,2018-01-01 00:00:00,2018-06-30 00:00:00,43,85
GHSA-ffhg-7mh4-33c4,crypto,https://github.com/golang/crypto,2018-07-01 00:00:00,2018-12-31 00:00:00,21,98
GHSA-ffhg-7mh4-33c4,crypto,https://github.com/golang/crypto,2019-01-01 00:00:00,2019-06-30 00:00:00,34,121
GHSA-ffhg-7mh4-33c4,crypto,https://github.com/golang/crypto,2019-07-01 00:00:00,2019-12-31 00:00:00,19,134
GHSA-ffhg-7mh4-33c4,crypto,https://github.com/golang/crypto,2020-01-01 00:00:00,2020-06-30 00:00:00,26,148
GHSA-ffhg-7mh4-33c4,crypto,https://github.com/golang/crypto,2020-07-01 00:00:00,2020-12-31 00:00:00,13,158
GHSA-ffhg-7mh4-33c4,crypto,https://github.com/golang/crypto,2021-01-01 00:00:00,2021-06-30 00:00:00,10,162
GHSA-ffhg-7mh4-33c4,crypto,https://github.com/golang/crypto,2021-07-01 00:00:00,2021-12-31 00:00:00,10,166
GHSA-ffhg-7mh4-33c4,crypto,https://github.com/golang/crypto,2022-01-01 00:00:00,2022-06-30 00:00:00,17,173
GHSA-ffhg-7mh4-33c4,crypto,https://github.com/golang/crypto,2022-07-01 00:00:00,2022-12-31 00:00:00,12,177
GHSA-ffhg-7mh4-33c4,crypto,https://github.com/golang/crypto,2023-01-01 00:00:00,2023-06-30 00:00:00,14,182
GHSA-ffhg-7mh4-33c4,crypto,https://github.com/golang/crypto,2023-07-01 00:00:00,2023-12-31 00:00:00,20,195
GHSA-ffhg-7mh4-33c4,crypto,https://github.com/golang/crypto,2024-01-01 00:00:00,2024-06-30 00:00:00,15,198
GHSA-ffhg-7mh4-33c4,crypto,https://github.com/golang/crypto,2024-07-01 00:00:00,2024-12-31 00:00:00,9,201
GHSA-c57f-4vp2-jqhm,flow,https://github.com/vaadin/flow,2017-01-01 00:00:00,2017-06-30 00:00:00,15,15
GHSA-c57f-4vp2-jqhm,flow,https://github.com/vaadin/flow,2017-07-01 00:00:00,2017-12-31 00:00:00,26,32
GHSA-c57f-4vp2-jqhm,flow,https://github.com/vaadin/flow,2018-01-01 00:00:00,2018-06-30 00:00:00,33,47
GHSA-c57f-4vp2-jqhm,flow,https://github.com/vaadin/flow,2018-07-01 00:00:00,2018-12-31 00:00:00,29,58
GHSA-c57f-4vp2-jqhm,flow,https://github.com/vaadin/flow,2019-01-01 00:00:00,2019-06-30 00:00:00,38,76
GHSA-c57f-4vp2-jqhm,flow,https://github.com/vaadin/flow,2019-07-01 00:00:00,2019-12-31 00:00:00,37,92
GHSA-c57f-4vp2-jqhm,flow,https://github.com/vaadin/flow,2020-01-01 00:00:00,2020-06-30 00:00:00,41,109
GHSA-c57f-4vp2-jqhm,flow,https://github.com/vaadin/flow,2020-07-01 00:00:00,2020-12-31 00:00:00,37,119
GHSA-c57f-4vp2-jqhm,flow,https://github.com/vaadin/flow,2021-01-01 00:00:00,2021-06-30 00:00:00,33,125
GHSA-c57f-4vp2-jqhm,flow,https://github.com/vaadin/flow,2021-07-01 00:00:00,2021-12-31 00:00:00,27,130
GHSA-c57f-4vp2-jqhm,flow,https://github.com/vaadin/flow,2022-01-01 00:00:00,2022-06-30 00:00:00,28,139
GHSA-c57f-4vp2-jqhm,flow,https://github.com/vaadin/flow,2022-07-01 00:00:00,2022-12-31 00:00:00,36,149
GHSA-c57f-4vp2-jqhm,flow,https://github.com/vaadin/flow,2023-01-01 00:00:00,2023-06-30 00:00:00,37,162
GHSA-c57f-4vp2-jqhm,flow,https://github.com/vaadin/flow,2023-07-01 00:00:00,2023-12-31 00:00:00,36,173
GHSA-c57f-4vp2-jqhm,flow,https://github.com/vaadin/flow,2024-01-01 00:00:00,2024-06-30 00:00:00,36,181
GHSA-c57f-4vp2-jqhm,flow,https://github.com/vaadin/flow,2024-07-01 00:00:00,2024-12-31 00:00:00,22,184
GHSA-9jcx-pr2f-qvq5,dns,https://github.com/miekg/dns,2017-01-01 00:00:00,2017-06-30 00:00:00,26,26
GHSA-9jcx-pr2f-qvq5,dns,https://github.com/miekg/dns,2017-07-01 00:00:00,2017-12-31 00:00:00,22,40
GHSA-9jcx-pr2f-qvq5,dns,https://github.com/miekg/dns,2018-01-01 00:00:00,2018-06-30 00:00:00,15,51
GHSA-9jcx-pr2f-qvq5,dns,https://github.com/miekg/dns,2018-07-01 00:00:00,2018-12-31 00:00:00,15,62
GHSA-9jcx-pr2f-qvq5,dns,https://github.com/miekg/dns,2019-01-01 00:00:00,2019-06-30 00:00:00,16,74
GHSA-9jcx-pr2f-qvq5,dns,https://github.com/miekg/dns,2019-07-01 00:00:00,2019-12-31 00:00:00,14,82
GHSA-9jcx-pr2f-qvq5,dns,https://github.com/miekg/dns,2020-01-01 00:00:00,2020-06-30 00:00:00,14,92
GHSA-9jcx-pr2f-qvq5,dns,https://github.com/miekg/dns,2020-07-01 00:00:00,2020-12-31 00:00:00,19,103
GHSA-9jcx-pr2f-qvq5,dns,https://github.com/miekg/dns,2021-01-01 00:00:00,2021-06-30 00:00:00,17,116
GHSA-9jcx-pr2f-qvq5,dns,https://github.com/miekg/dns,2021-07-01 00:00:00,2021-12-31 00:00:00,12,123
GHSA-9jcx-pr2f-qvq5,dns,https://github.com/miekg/dns,2022-01-01 00:00:00,2022-06-30 00:00:00,9,128
GHSA-9jcx-pr2f-qvq5,dns,https://github.com/miekg/dns,2022-07-01 00:00:00,2022-12-31 00:00:00,3,131
GHSA-9jcx-pr2f-qvq5,dns,https://github.com/miekg/dns,2023-01-01 00:00:00,2023-06-30 00:00:00,12,141
GHSA-9jcx-pr2f-qvq5,dns,https://github.com/miekg/dns,2023-07-01 00:00:00,2023-12-31 00:00:00,13,151
GHSA-9jcx-pr2f-qvq5,dns,https://github.com/miekg/dns,2024-01-01 00:00:00,2024-06-30 00:00:00,14,161
GHSA-9jcx-pr2f-qvq5,dns,https://github.com/miekg/dns,2024-07-01 00:00:00,2024-12-31 00:00:00,4,162
GHSA-7qw8-847f-pggm,storage,https://github.com/containers/storage,2017-01-01 00:00:00,2017-06-30 00:00:00,7,7
GHSA-7qw8-847f-pggm,storage,https://github.com/containers/storage,2017-07-01 00:00:00,2017-12-31 00:00:00,8,11
GHSA-7qw8-847f-pggm,storage,https://github.com/containers/storage,2018-01-01 00:00:00,2018-06-30 00:00:00,9,15
GHSA-7qw8-847f-pggm,storage,https://github.com/containers/storage,2018-07-01 00:00:00,2018-12-31 00:00:00,15,24
GHSA-7qw8-847f-pggm,storage,https://github.com/containers/storage,2019-01-01 00:00:00,2019-06-30 00:00:00,14,33
GHSA-7qw8-847f-pggm,storage,https://github.com/containers/storage,2019-07-01 00:00:00,2019-12-31 00:00:00,14,38
GHSA-7qw8-847f-pggm,storage,https://github.com/containers/storage,2020-01-01 00:00:00,2020-06-30 00:00:00,25,52
GHSA-7qw8-847f-pggm,storage,https://github.com/containers/storage,2020-07-01 00:00:00,2020-12-31 00:00:00,18,59
GHSA-7qw8-847f-pggm,storage,https://github.com/containers/storage,2021-01-01 00:00:00,2021-06-30 00:00:00,19,70
GHSA-7qw8-847f-pggm,storage,https://github.com/containers/storage,2021-07-01 00:00:00,2021-12-31 00:00:00,14,74
GHSA-7qw8-847f-pggm,storage,https://github.com/containers/storage,2022-01-01 00:00:00,2022-06-30 00:00:00,22,86
GHSA-7qw8-847f-pggm,storage,https://github.com/containers/storage,2022-07-01 00:00:00,2022-12-31 00:00:00,26,98
GHSA-7qw8-847f-pggm,storage,https://github.com/containers/storage,2023-01-01 00:00:00,2023-06-30 00:00:00,23,106
GHSA-7qw8-847f-pggm,storage,https://github.com/containers/storage,2023-07-01 00:00:00,2023-12-31 00:00:00,23,115
GHSA-7qw8-847f-pggm,storage,https://github.com/containers/storage,2024-01-01 00:00:00,2024-06-30 00:00:00,28,126
GHSA-7qw8-847f-pggm,storage,https://github.com/containers/storage,2024-07-01 00:00:00,2024-12-31 00:00:00,14,127
GHSA-7r83-w6r8-fh6w,acs-aem-commons,https://github.com/Adobe-Consulting-Services/acs-aem-commons,2017-01-01 00:00:00,2017-06-30 00:00:00,21,21
GHSA-7r83-w6r8-fh6w,acs-aem-commons,https://github.com/Adobe-Consulting-Services/acs-aem-commons,2017-07-01 00:00:00,2017-12-31 00:00:00,30,43
GHSA-7r83-w6r8-fh6w,acs-aem-commons,https://github.com/Adobe-Consulting-Services/acs-aem-commons,2018-01-01 00:00:00,2018-06-30 00:00:00,33,66
GHSA-7r83-w6r8-fh6w,acs-aem-commons,https://github.com/Adobe-Consulting-Services/acs-aem-commons,2018-07-01 00:00:00,2018-12-31 00:00:00,43,95
GHSA-7r83-w6r8-fh6w,acs-aem-commons,https://github.com/Adobe-Consulting-Services/acs-aem-commons,2019-01-01 00:00:00,2019-06-30 00:00:00,36,111
GHSA-7r83-w6r8-fh6w,acs-aem-commons,https://github.com/Adobe-Consulting-Services/acs-aem-commons,2019-07-01 00:00:00,2019-12-31 00:00:00,27,124
GHSA-7r83-w6r8-fh6w,acs-aem-commons,https://github.com/Adobe-Consulting-Services/acs-aem-commons,2020-01-01 00:00:00,2020-06-30 00:00:00,29,138
GHSA-7r83-w6r8-fh6w,acs-aem-commons,https://github.com/Adobe-Consulting-Services/acs-aem-commons,2020-07-01 00:00:00,2020-12-31 00:00:00,21,146
GHSA-7r83-w6r8-fh6w,acs-aem-commons,https://github.com/Adobe-Consulting-Services/acs-aem-commons,2021-01-01 00:00:00,2021-06-30 00:00:00,16,153
GHSA-7r83-w6r8-fh6w,acs-aem-commons,https://github.com/Adobe-Consulting-Services/acs-aem-commons,2021-07-01 00:00:00,2021-12-31 00:00:00,18,162
GHSA-7r83-w6r8-fh6w,acs-aem-commons,https://github.com/Adobe-Consulting-Services/acs-aem-commons,2022-01-01 00:00:00,2022-06-30 00:00:00,12,168
GHSA-7r83-w6r8-fh6w,acs-aem-commons,https://github.com/Adobe-Consulting-Services/acs-aem-commons,2022-07-01 00:00:00,2022-12-31 00:00:00,13,173
GHSA-7r83-w6r8-fh6w,acs-aem-commons,https://github.com/Adobe-Consulting-Services/acs-aem-commons,2023-01-01 00:00:00,2023-06-30 00:00:00,14,177
GHSA-7r83-w6r8-fh6w,acs-aem-commons,https://github.com/Adobe-Consulting-Services/acs-aem-commons,2023-07-01 00:00:00,2023-12-31 00:00:00,11,179
GHSA-7r83-w6r8-fh6w,acs-aem-commons,https://github.com/Adobe-Consulting-Services/acs-aem-commons,2024-01-01 00:00:00,2024-06-30 00:00:00,17,189
GHSA-7r83-w6r8-fh6w,acs-aem-commons,https://github.com/Adobe-Consulting-Services/acs-aem-commons,2024-07-01 00:00:00,2024-12-31 00:00:00,13,193
GHSA-77xq-cpvg-7xm2,tsed,https://github.com/tsedio/tsed,2017-01-01 00:00:00,2017-06-30 00:00:00,3,3
GHSA-77xq-cpvg-7xm2,tsed,https://github.com/tsedio/tsed,2017-07-01 00:00:00,2017-12-31 00:00:00,12,14
GHSA-77xq-cpvg-7xm2,tsed,https://github.com/tsedio/tsed,2018-01-01 00:00:00,2018-06-30 00:00:00,13,23
GHSA-77xq-cpvg-7xm2,tsed,https://github.com/tsedio/tsed,2018-07-01 00:00:00,2018-12-31 00:00:00,9,30
GHSA-77xq-cpvg-7xm2,tsed,https://github.com/tsedio/tsed,2019-01-01 00:00:00,2019-06-30 00:00:00,10,38
GHSA-77xq-cpvg-7xm2,tsed,https://github.com/tsedio/tsed,2019-07-01 00:00:00,2019-12-31 00:00:00,18,51
GHSA-77xq-cpvg-7xm2,tsed,https://github.com/tsedio/tsed,2020-01-01 00:00:00,2020-06-30 00:00:00,19,66
GHSA-77xq-cpvg-7xm2,tsed,https://github.com/tsedio/tsed,2020-07-01 00:00:00,2020-12-31 00:00:00,26,87
GHSA-77xq-cpvg-7xm2,tsed,https://github.com/tsedio/tsed,2021-01-01 00:00:00,2021-06-30 00:00:00,26,105
GHSA-77xq-cpvg-7xm2,tsed,https://github.com/tsedio/tsed,2021-07-01 00:00:00,2021-12-31 00:00:00,23,120
GHSA-77xq-cpvg-7xm2,tsed,https://github.com/tsedio/tsed,2022-01-01 00:00:00,2022-06-30 00:00:00,19,134
GHSA-77xq-cpvg-7xm2,tsed,https://github.com/tsedio/tsed,2022-07-01 00:00:00,2022-12-31 00:00:00,25,153
GHSA-77xq-cpvg-7xm2,tsed,https://github.com/tsedio/tsed,2023-01-01 00:00:00,2023-06-30 00:00:00,10,159
GHSA-77xq-cpvg-7xm2,tsed,https://github.com/tsedio/tsed,2023-07-01 00:00:00,2023-12-31 00:00:00,18,168
GHSA-77xq-cpvg-7xm2,tsed,https://github.com/tsedio/tsed,2024-01-01 00:00:00,2024-06-30 00:00:00,14,173
GHSA-77xq-cpvg-7xm2,tsed,https://github.com/tsedio/tsed,2024-07-01 00:00:00,2024-12-31 00:00:00,10,177
GHSA-733f-44f3-3frw,macaron,https://github.com/go-macaron/macaron,2017-01-01 00:00:00,2017-06-30 00:00:00,6,6
GHSA-733f-44f3-3frw,macaron,https://github.com/go-macaron/macaron,2017-07-01 00:00:00,2017-12-31 00:00:00,4,9
GHSA-733f-44f3-3frw,macaron,https://github.com/go-macaron/macaron,2018-01-01 00:00:00,2018-06-30 00:00:00,1,9
GHSA-733f-44f3-3frw,macaron,https://github.com/go-macaron/macaron,2018-07-01 00:00:00,2018-12-31 00:00:00,2,10
GHSA-733f-44f3-3frw,macaron,https://github.com/go-macaron/macaron,2019-01-01 00:00:00,2019-06-30 00:00:00,2,11
GHSA-733f-44f3-3frw,macaron,https://github.com/go-macaron/macaron,2019-07-01 00:00:00,2019-12-31 00:00:00,1,11
GHSA-733f-44f3-3frw,macaron,https://github.com/go-macaron/macaron,2020-01-01 00:00:00,2020-06-30 00:00:00,5,15
GHSA-733f-44f3-3frw,macaron,https://github.com/go-macaron/macaron,2020-07-01 00:00:00,2020-12-31 00:00:00,2,17
GHSA-733f-44f3-3frw,macaron,https://github.com/go-macaron/macaron,2021-01-01 00:00:00,2021-06-30 00:00:00,0,17
GHSA-733f-44f3-3frw,macaron,https://github.com/go-macaron/macaron,2021-07-01 00:00:00,2021-12-31 00:00:00,3,19
GHSA-733f-44f3-3frw,macaron,https://github.com/go-macaron/macaron,2022-01-01 00:00:00,2022-06-30 00:00:00,2,19
GHSA-733f-44f3-3frw,macaron,https://github.com/go-macaron/macaron,2022-07-01 00:00:00,2022-12-31 00:00:00,0,19
GHSA-733f-44f3-3frw,macaron,https://github.com/go-macaron/macaron,2023-01-01 00:00:00,2023-06-30 00:00:00,2,19
GHSA-733f-44f3-3frw,macaron,https://github.com/go-macaron/macaron,2023-07-01 00:00:00,2023-12-31 00:00:00,1,19
GHSA-733f-44f3-3frw,macaron,https://github.com/go-macaron/macaron,2024-01-01 00:00:00,2024-06-30 00:00:00,1,19
GHSA-733f-44f3-3frw,macaron,https://github.com/go-macaron/macaron,2024-07-01 00:00:00,2024-12-31 00:00:00,1,19
GHSA-74xm-qj29-cq8p,webrtc,https://github.com/pion/webrtc,2017-01-01 00:00:00,2017-06-30 00:00:00,0,0
GHSA-74xm-qj29-cq8p,webrtc,https://github.com/pion/webrtc,2017-07-01 00:00:00,2017-12-31 00:00:00,0,0
GHSA-74xm-qj29-cq8p,webrtc,https://github.com/pion/webrtc,2018-01-01 00:00:00,2018-06-30 00:00:00,2,2
GHSA-74xm-qj29-cq8p,webrtc,https://github.com/pion/webrtc,2018-07-01 00:00:00,2018-12-31 00:00:00,23,23
GHSA-74xm-qj29-cq8p,webrtc,https://github.com/pion/webrtc,2019-01-01 00:00:00,2019-06-30 00:00:00,29,45
GHSA-74xm-qj29-cq8p,webrtc,https://github.com/pion/webrtc,2019-07-01 00:00:00,2019-12-31 00:00:00,30,71
GHSA-74xm-qj29-cq8p,webrtc,https://github.com/pion/webrtc,2020-01-01 00:00:00,2020-06-30 00:00:00,43,105
GHSA-74xm-qj29-cq8p,webrtc,https://github.com/pion/webrtc,2020-07-01 00:00:00,2020-12-31 00:00:00,43,135
GHSA-74xm-qj29-cq8p,webrtc,https://github.com/pion/webrtc,2021-01-01 00:00:00,2021-06-30 00:00:00,29,153
GHSA-74xm-qj29-cq8p,webrtc,https://github.com/pion/webrtc,2021-07-01 00:00:00,2021-12-31 00:00:00,29,168
GHSA-74xm-qj29-cq8p,webrtc,https://github.com/pion/webrtc,2022-01-01 00:00:00,2022-06-30 00:00:00,27,183
GHSA-74xm-qj29-cq8p,webrtc,https://github.com/pion/webrtc,2022-07-01 00:00:00,2022-12-31 00:00:00,12,189
GHSA-74xm-qj29-cq8p,webrtc,https://github.com/pion/webrtc,2023-01-01 00:00:00,2023-06-30 00:00:00,27,206
GHSA-74xm-qj29-cq8p,webrtc,https://github.com/pion/webrtc,2023-07-01 00:00:00,2023-12-31 00:00:00,27,218
